date,time,encounter,tide,group_size,calf_presence,behavior,call_category
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:17:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:18:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:19:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:19:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:19:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:19:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:19:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:19:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:19:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:19:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:19:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:19:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:19:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
9/7/2022,14:20:00,20,Flood,24,yes,Travel,ws
