date,time,encounter,tide,group_size,calf_presence,behavior,call_category
10/6/2021,10:49:00,6,Ebb,15,yes,Travel,pc
10/6/2021,10:49:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:50:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:50:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:50:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:50:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:50:00,6,Ebb,15,yes,Travel,pc
10/6/2021,10:50:00,6,Ebb,15,yes,Travel,pc
10/6/2021,10:50:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:50:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:51:00,6,Ebb,15,yes,Travel,pc
10/6/2021,10:51:00,6,Ebb,15,yes,Travel,pc
10/6/2021,10:51:00,6,Ebb,15,yes,Travel,pc
10/6/2021,10:51:00,6,Ebb,15,yes,Travel,pc
10/6/2021,10:51:00,6,Ebb,15,yes,Travel,pc
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:52:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:55:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:56:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:56:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:56:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:56:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:56:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:56:00,6,Ebb,15,yes,Travel,ws
10/6/2021,10:57:00,6,Ebb,15,yes,Travel,pc
10/6/2021,10:59:00,6,Ebb,15,yes,Travel,pc
10/7/2021,12:00:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:00:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:00:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:00:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:00:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:00:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:00:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:01:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:02:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:02:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:02:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:02:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:02:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:02:00,7,Ebb,15,yes,Travel,ws
10/7/2021,12:02:00,7,Ebb,15,yes,Travel,ws
10/8/2021,12:24:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:24:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:24:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:24:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:25:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:25:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:25:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:25:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,pc
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,pc
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,pc
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,pc
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:26:00,8,Ebb,19,yes,Travel,pc
10/8/2021,12:27:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:27:00,8,Ebb,19,yes,Travel,pc
10/8/2021,12:27:00,8,Ebb,19,yes,Travel,pc
10/8/2021,12:27:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:27:00,8,Ebb,19,yes,Travel,pc
10/8/2021,12:27:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:27:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:27:00,8,Ebb,19,yes,Travel,ws
10/8/2021,12:49:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:49:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:49:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:49:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:50:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:50:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:50:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:50:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:50:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:50:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:50:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:51:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:51:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:51:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:52:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:52:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:52:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:52:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:52:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:52:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:52:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:53:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:53:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:53:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:53:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:53:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:53:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:53:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:53:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:54:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:54:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:55:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:57:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:57:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:57:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:57:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:57:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:58:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:58:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:58:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:58:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:58:00,8,Ebb,3,yes,Travel,ws
10/8/2021,12:59:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:59:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:59:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:59:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:59:00,8,Ebb,3,yes,Travel,pc
10/8/2021,12:59:00,8,Ebb,3,yes,Travel,pc
10/8/2021,13:00:00,8,Ebb,3,yes,Travel,ws
10/8/2021,13:00:00,8,Ebb,3,yes,Travel,pc
10/8/2021,13:00:00,8,Ebb,3,yes,Travel,pc
10/8/2021,13:00:00,8,Ebb,3,yes,Travel,ws
10/8/2021,13:00:00,8,Ebb,3,yes,Travel,ws
10/8/2021,13:00:00,8,Ebb,3,yes,Travel,ws
8/24/2022,10:09:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:09:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:11:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:11:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:11:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:11:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:11:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:11:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:11:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:12:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:12:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:13:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:14:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:14:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:21:00,13,Ebb,16,yes,Travel,ws
8/24/2022,10:23:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:23:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:23:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:24:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:24:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:27:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:28:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,cc
8/24/2022,10:29:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:31:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:31:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:31:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:31:00,13,Ebb,13,yes,Mill,pc
8/24/2022,10:35:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:37:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:38:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:38:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:38:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:38:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:38:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:38:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:38:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:38:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:38:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:38:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:39:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:39:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:39:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:39:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:39:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:39:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:39:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:39:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:40:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:41:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:41:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:41:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:41:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:41:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:42:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:42:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:42:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:42:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:42:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:43:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:43:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:43:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:43:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:43:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:43:00,13,Ebb,13,yes,Mill,ws
8/24/2022,10:44:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:45:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:45:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:45:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:45:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:45:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:46:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:46:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:46:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:46:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:46:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:47:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:47:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:47:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:47:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:47:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:47:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:47:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:48:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:48:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:48:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:49:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:49:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:49:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:49:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:49:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:49:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:49:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:50:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:50:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:50:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:50:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:50:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:50:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:50:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:50:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:50:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,pc
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,pc
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:51:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:52:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:53:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:53:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:53:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:53:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:53:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:53:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:54:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:54:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:54:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:54:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:55:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:55:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:55:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:55:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:55:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:55:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:55:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:55:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:55:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:55:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:55:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:56:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:57:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:57:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:58:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:58:00,13,Ebb,18,yes,Travel,ws
8/24/2022,10:59:00,13,Ebb,18,yes,Travel,ws
8/24/2022,11:00:00,13,Ebb,18,yes,Travel,ws
8/24/2022,11:05:00,13,Ebb,8,yes,Mill,ws
8/24/2022,11:54:00,13,Ebb,1,no,Travel,ws
8/24/2022,11:54:00,13,Ebb,1,no,Travel,ws
8/24/2022,11:55:00,13,Ebb,1,no,Travel,pc
8/24/2022,11:55:00,13,Ebb,1,no,Travel,pc
8/24/2022,11:55:00,13,Ebb,1,no,Travel,ws
8/24/2022,11:56:00,13,Ebb,1,no,Travel,ws
8/24/2022,11:56:00,13,Ebb,1,no,Travel,pc
8/24/2022,11:56:00,13,Ebb,1,no,Travel,pc
8/24/2022,11:56:00,13,Ebb,1,no,Travel,pc
8/24/2022,11:56:00,13,Ebb,1,no,Travel,pc
8/24/2022,11:59:00,13,Ebb,1,no,Travel,ws
8/24/2022,11:59:00,13,Ebb,1,no,Travel,ws
8/24/2022,11:59:00,13,Ebb,1,no,Travel,ws
8/24/2022,11:59:00,13,Ebb,1,no,Travel,pc
8/24/2022,12:00:00,13,Ebb,1,no,Travel,pc
8/24/2022,12:00:00,13,Ebb,1,no,Travel,ws
8/24/2022,12:03:00,13,Ebb,1,no,Travel,pc
8/24/2022,12:03:00,13,Ebb,1,no,Travel,pc
8/24/2022,12:04:00,13,Ebb,1,no,Travel,ws
8/24/2022,12:04:00,13,Ebb,1,no,Travel,pc
8/24/2022,12:04:00,13,Ebb,1,no,Travel,pc
8/24/2022,12:04:00,13,Ebb,1,no,Travel,ws
8/24/2022,12:06:00,13,Ebb,1,no,Travel,ws
8/24/2022,12:07:00,13,Ebb,1,no,Travel,pc
8/24/2022,12:08:00,13,Ebb,4,yes,Mill,ws
8/24/2022,12:12:00,13,Ebb,4,yes,Mill,pc
8/24/2022,12:12:00,13,Ebb,4,yes,Mill,pc
8/24/2022,12:16:00,13,Ebb,4,yes,Mill,pc
8/24/2022,12:46:00,13,Ebb,6,no,Mill,pc
8/24/2022,12:46:00,13,Ebb,6,no,Mill,pc
8/26/2022,8:44:00,14,Ebb,1,no,Travel,pc
8/26/2022,8:44:00,14,Ebb,1,no,Travel,pc
8/26/2022,9:43:00,15,Ebb,4,yes,Mill,ws
8/26/2022,9:43:00,15,Ebb,4,yes,Mill,ws
8/26/2022,9:55:00,15,Ebb,7,yes,Mill,pc
8/26/2022,9:56:00,15,Ebb,7,yes,Mill,ws
8/26/2022,9:56:00,15,Ebb,7,yes,Mill,ws
8/26/2022,9:56:00,15,Ebb,7,yes,Mill,pc
8/26/2022,9:56:00,15,Ebb,7,yes,Mill,pc
8/26/2022,9:56:00,15,Ebb,7,yes,Mill,pc
8/26/2022,9:58:00,15,Ebb,7,yes,Mill,pc
8/26/2022,9:58:00,15,Ebb,7,yes,Mill,pc
8/26/2022,9:59:00,15,Ebb,7,yes,Mill,pc
8/26/2022,10:00:00,15,Ebb,7,yes,Mill,pc
8/26/2022,10:00:00,15,Ebb,7,yes,Mill,pc
8/26/2022,10:00:00,15,Ebb,7,yes,Mill,pc
8/26/2022,10:00:00,15,Ebb,7,yes,Mill,pc
8/26/2022,10:05:00,15,Ebb,7,yes,Mill,pc
8/26/2022,10:06:00,15,Ebb,7,yes,Mill,pc
8/26/2022,10:06:00,15,Ebb,7,yes,Mill,pc
8/26/2022,10:11:00,15,Ebb,17,yes,Travel,pc
8/26/2022,10:11:00,15,Ebb,17,yes,Travel,pc
8/26/2022,10:11:00,15,Ebb,17,yes,Travel,pc
8/26/2022,10:12:00,15,Ebb,17,yes,Travel,ws
8/26/2022,10:12:00,15,Ebb,17,yes,Travel,pc
8/26/2022,10:12:00,15,Ebb,17,yes,Travel,pc
8/26/2022,10:12:00,15,Ebb,17,yes,Travel,ws
8/26/2022,10:12:00,15,Ebb,17,yes,Travel,ws
8/26/2022,10:12:00,15,Ebb,17,yes,Travel,ws
8/26/2022,10:12:00,15,Ebb,17,yes,Travel,ws
8/26/2022,10:12:00,15,Ebb,17,yes,Travel,ws
8/26/2022,10:12:00,15,Ebb,17,yes,Travel,ws
8/26/2022,10:12:00,15,Ebb,17,yes,Travel,ws
8/26/2022,10:13:00,15,Ebb,17,yes,Travel,ws
8/26/2022,10:13:00,15,Ebb,17,yes,Travel,ws
8/26/2022,10:13:00,15,Ebb,17,yes,Travel,pc
