date,time,encounter,dot,tide,sample_round,group_number,group_size,count_white,count_gray,count_calf,calf_presence ,behavior,comments
8/26/2022,9:34,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:35,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,"1w + 1c milling outside mouth, 1w+1g milling in river"
8/26/2022,9:36,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:37,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:38,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:39,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:40,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,potential feeding
8/26/2022,9:41,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:42,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:43,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,both whites in river
8/26/2022,9:44,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:45,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:46,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:47,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:48,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:49,15,in river,Ebb,2,2,4,2,1,1,yes,Mill,
8/26/2022,9:50,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,9:51,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,9:52,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,9:53,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,9:54,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,9:55,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,9:56,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,9:57,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,9:58,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,9:59,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:00,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:01,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:02,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:03,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:04,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:05,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:06,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:07,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:08,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:09,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:10,15,out river,Ebb,2,2,7,2,4,1,yes,Mill,
8/26/2022,10:11,15,S,Ebb,2,2,17,3,9,5,yes,Travel,1 neonate in group
8/26/2022,10:12,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:13,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:14,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:15,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:16,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:17,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:18,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:19,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:20,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:21,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:22,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:23,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:24,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:25,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:26,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:27,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:28,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:29,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:30,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:31,15,S,Ebb,2,2,17,3,9,5,yes,Travel,
8/26/2022,10:32,15,S,Ebb,2,2,16,8,6,2,yes,Mill,"1w+1g at mouth, 1w+1c traveling south"
8/26/2022,10:33,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:34,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:35,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:36,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:37,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:38,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:39,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:40,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:41,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:42,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:43,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:44,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:45,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:46,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:47,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:48,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:49,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:50,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:51,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:52,15,S,Ebb,2,2,16,8,6,2,yes,Mill,
8/26/2022,10:53,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,10:54,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,10:55,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,10:56,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,10:57,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,10:58,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,10:59,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:00,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:01,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:02,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:03,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:04,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:05,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:06,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:07,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:08,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:09,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:10,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:11,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:12,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:13,15,S,Ebb,2,2,14,8,4,2,yes,Mill,
8/26/2022,11:41,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:42,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:43,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:44,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:45,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:46,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:47,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:48,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:49,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:50,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:51,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:52,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:53,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:54,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:55,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:56,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:57,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:58,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,11:59,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,12:00,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,12:01,16,S,Ebb,3,3,8,4,2,2,yes,Travel,
8/26/2022,12:02,16,S,Ebb,3,3,22,5,12,5,yes,Mill,2 neonates in group
8/26/2022,12:03,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:04,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:05,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:06,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:07,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:08,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:09,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:10,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:11,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:12,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:13,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:14,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:15,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:16,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:17,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:18,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:19,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:20,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:21,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:22,16,S,Ebb,3,3,22,5,12,5,yes,Mill,
8/26/2022,12:23,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:24,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:25,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:26,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:27,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:28,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:29,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:30,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:31,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:32,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:33,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:34,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:35,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:36,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:37,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:38,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:39,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:40,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:41,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:42,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:43,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:44,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:45,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:46,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:47,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:48,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:49,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:50,16,S,Ebb,3,3,10,4,3,3,yes,Travel,
8/26/2022,12:51,16,S,Ebb,3,3,10,4,3,3,yes,Travel,lost sight of whales- out of survey area
