selection,date,begin_Time,time,end_Time,low_Freq,high_Freq,call_type,call_category
97,8/24/2022,2632.521834,10:43,2633.143333,654.174,1308.348,,ws
98,8/24/2022,2666.395303,10:44,2666.638864,367.973,1103.918,,ws
99,8/24/2022,2709.062153,10:45,2709.364504,899.489,1635.434,,ws
100,8/24/2022,2709.851626,10:45,2710.103585,654.174,1635.434,,ws
101,8/24/2022,2728.251398,10:45,2730.057107,572.402,2657.581,,ws
102,8/24/2022,2742.389695,10:45,2742.66685,1144.804,1880.75,,ws
103,8/24/2022,2744.329782,10:45,2744.657329,1267.462,1676.32,,ws
104,8/24/2022,2781.399757,10:46,2781.634919,327.087,1962.521,,ws
105,8/24/2022,2790.624847,10:46,2791.212752,367.973,1022.147,,ws
106,8/24/2022,2794.454629,10:46,2794.966946,408.859,1267.462,,ws
107,8/24/2022,2798.741315,10:46,2799.253633,858.603,1676.32,,ws
108,8/24/2022,2819.64892,10:46,2819.926075,1226.576,2003.407,,ws
109,8/24/2022,2820.312413,10:47,2820.597967,735.945,2166.951,,ws
110,8/24/2022,2828.361693,10:47,2829.125969,654.174,1758.092,,ws
111,8/24/2022,2830.410962,10:47,2830.746908,776.831,2126.065,,ws
112,8/24/2022,2831.024063,10:47,2831.301218,1022.147,2044.293,,ws
113,8/24/2022,2839.77043,10:47,2840.282747,408.859,1512.777,,ws
114,8/24/2022,2848.36058,10:47,2849.024073,367.973,1390.119,,ws
115,8/24/2022,2855.373449,10:47,2855.692597,858.603,1962.521,,ws
116,8/24/2022,2902.898094,10:48,2903.427208,1022.147,2739.353,,ws
117,8/24/2022,2913.707149,10:48,2914.211068,654.174,1798.978,,ws
118,8/24/2022,2915.297871,10:48,2916.179729,327.087,1676.32,,ws
119,8/24/2022,2942.302892,10:49,2942.554851,776.831,1349.233,,ws
120,8/24/2022,2979.384643,10:49,2979.661799,408.859,2371.38,,ws
121,8/24/2022,2996.045912,10:49,2996.264277,1594.549,2248.722,,ws
122,8/24/2022,2996.087905,10:49,2996.516236,613.288,1553.663,,ws
123,8/24/2022,2998.321945,10:49,2998.691485,1226.576,2494.037,,ws
124,8/24/2022,2999.035829,10:49,2999.287789,572.402,2044.293,,ws
125,8/24/2022,2999.212201,10:49,2999.606937,776.831,1635.434,,ws
126,8/24/2022,3007.476467,10:50,3007.686433,613.288,1921.635,,ws
127,8/24/2022,3008.123163,10:50,3008.383521,899.489,1839.864,,ws
128,8/24/2022,3009.895277,10:50,3010.147236,695.06,1553.663,,ws
129,8/24/2022,3014.232356,10:50,3014.593497,735.945,1962.521,,ws
130,8/24/2022,3017.608611,10:50,3017.768185,1635.434,3025.554,,ws
131,8/24/2022,3018.104131,10:50,3018.280502,858.603,3025.554,,ws
132,8/24/2022,3035.408717,10:50,3035.719467,695.06,1390.119,,ws
133,8/24/2022,3035.887439,10:50,3036.290574,408.859,1717.206,,ws
134,8/24/2022,3040.21612,10:50,3040.434484,899.489,2289.608,,ws
135,8/24/2022,3064.041432,10:51,3064.201006,1022.147,1717.206,,ws
136,8/24/2022,3065.066067,10:51,3065.318026,695.06,1717.206,,ws
137,8/24/2022,3066.401451,10:51,3067.014552,1431.005,2862.01,,pc
138,8/24/2022,3071.440638,10:51,3071.852171,572.402,2453.152,,ws
139,8/24/2022,3072.146124,10:51,3072.658441,1063.032,2371.38,,ws
140,8/24/2022,3073.086772,10:51,3073.96863,408.859,1022.147,,ws
141,8/24/2022,3074.497744,10:51,3075.942311,408.859,1063.032,,ws
142,8/24/2022,3078.66685,10:51,3078.944006,245.315,1798.978,,ws
143,8/24/2022,3079.187566,10:51,3079.456323,654.174,1758.092,,ws
144,8/24/2022,3080.455762,10:51,3080.808505,490.63,1226.576,,ws
145,8/24/2022,3080.867295,10:51,3081.262031,245.315,1717.206,,pc
146,8/24/2022,3081.127653,10:51,3081.371214,899.489,2085.179,,ws
147,8/24/2022,3093.241877,10:51,3093.96416,613.288,1962.521,,ws
148,8/24/2022,3094.174126,10:51,3095.232356,613.288,1839.864,,ws
149,8/24/2022,3103.463027,10:51,3103.698189,695.06,1267.462,,ws
150,8/24/2022,3104.403675,10:51,3104.706027,858.603,1717.206,,ws
151,8/24/2022,3106.10358,10:51,3106.447924,695.06,1431.005,,ws
152,8/24/2022,3122.795065,10:52,3123.156206,776.831,2085.179,,ws
153,8/24/2022,3123.450159,10:52,3123.760909,367.973,2166.951,,ws
154,8/24/2022,3130.857764,10:52,3131.109723,572.402,1921.635,,ws
155,8/24/2022,3132.927208,10:52,3133.237958,654.174,1308.348,,ws
156,8/24/2022,3133.607498,10:52,3133.901451,408.859,1512.777,,ws
157,8/24/2022,3134.758113,10:52,3135.186444,572.402,2166.951,,ws
158,8/24/2022,3136.563821,10:52,3136.706598,613.288,1471.891,,ws
159,8/24/2022,3138.167962,10:52,3138.386327,613.288,1880.75,,ws
160,8/24/2022,3138.99103,10:52,3139.998867,1471.891,1798.978,,ws
161,8/24/2022,3144.181392,10:52,3144.660115,776.831,1553.663,,ws
162,8/24/2022,3144.839864,10:52,3145.469763,286.201,2003.407,,ws
163,8/24/2022,3146.183648,10:52,3147.023512,1103.918,1962.521,,ws
164,8/24/2022,3150.38297,10:52,3150.912084,1103.918,1717.206,,ws
165,8/24/2022,3165.151165,10:52,3165.487111,1512.777,2166.951,,ws
166,8/24/2022,3172.284993,10:52,3172.646134,204.429,1839.864,,ws
167,8/24/2022,3173.544789,10:52,3174.073904,572.402,2126.065,,ws
168,8/24/2022,3193.326975,10:53,3194.267624,1185.69,1798.978,,ws
169,8/24/2022,3194.393603,10:53,3194.771542,695.06,1144.804,,ws
170,8/24/2022,3214.741877,10:53,3215.178606,1103.918,1553.663,,ws
171,8/24/2022,3230.70268,10:53,3231.131011,695.06,1308.348,,ws
172,8/24/2022,3234.876806,10:53,3235.338731,1063.032,1839.864,,ws
173,8/24/2022,3238.790574,10:53,3239.302892,531.516,2657.581,,ws
174,8/24/2022,3247.091813,10:54,3247.570536,695.06,2044.293,,ws
175,8/24/2022,3248.326414,10:54,3248.53638,613.288,1431.005,,ws
176,8/24/2022,3265.961925,10:54,3266.457445,449.744,1349.233,,ws
177,8/24/2022,3283.804025,10:54,3284.198761,490.63,1431.005,,ws
178,8/24/2022,3303.191475,10:55,3303.502224,817.717,1798.978,,ws
179,8/24/2022,3304.762021,10:55,3305.190352,490.63,1676.32,,ws
180,8/24/2022,3311.484315,10:55,3312.44176,735.945,2003.407,,ws
181,8/24/2022,3315.784421,10:55,3316.019583,490.63,1553.663,,ws
182,8/24/2022,3324.329221,10:55,3324.690362,449.744,2862.01,,ws
183,8/24/2022,3329.922718,10:55,3330.149481,1758.092,3270.869,,ws
184,8/24/2022,3330.359447,10:55,3330.645001,490.63,2902.896,,ws
185,8/24/2022,3330.980947,10:55,3331.535258,1471.891,2780.239,,ws
186,8/24/2022,3337.787227,10:55,3338.862254,817.717,2494.037,,ws
187,8/24/2022,3349.170769,10:55,3349.65789,858.603,2412.266,,ws
188,8/24/2022,3349.834262,10:55,3350.203802,531.516,2126.065,,ws
189,8/24/2022,3369.087333,10:56,3369.48207,981.261,1921.635,,ws
190,8/24/2022,3369.918799,10:56,3370.170759,735.945,1839.864,,ws
191,8/24/2022,3371.086211,10:56,3371.312974,1022.147,1798.978,,ws
192,8/24/2022,3373.849365,10:56,3374.109723,695.06,2207.836,,ws
193,8/24/2022,3377.329782,10:56,3377.522951,613.288,1103.918,,ws
194,8/24/2022,3378.959119,10:56,3379.479835,695.06,1635.434,,ws
195,8/24/2022,3379.26147,10:56,3379.597416,531.516,1103.918,,ws
196,8/24/2022,3379.639409,10:56,3379.983754,613.288,2166.951,,ws
197,8/24/2022,3383.72115,10:56,3383.981508,817.717,1431.005,,ws
198,8/24/2022,3385.090129,10:56,3385.392481,776.831,1512.777,,ws
199,8/24/2022,3385.778818,10:56,3386.543095,735.945,2616.695,,ws
200,8/24/2022,3389.165728,10:56,3390.173565,408.859,2575.809,,ws
201,8/24/2022,3392.088456,10:56,3392.659564,490.63,3311.755,,ws
202,8/24/2022,3398.110284,10:56,3398.303453,531.516,1431.005,,ws
203,8/24/2022,3410.837609,10:56,3411.375122,531.516,1471.891,,ws
204,8/24/2022,3412.164595,10:56,3412.601324,735.945,1635.434,,ws
205,8/24/2022,3477.02742,10:57,3477.321373,858.603,1717.206,,ws
206,8/24/2022,3478.08565,10:57,3478.388001,695.06,1267.462,,ws
207,8/24/2022,3497.921606,10:58,3498.517909,940.375,1880.75,,ws
208,8/24/2022,3517.073893,10:58,3517.401441,1267.462,1839.864,,ws
209,8/24/2022,3568.789462,10:59,3569.108611,367.973,2371.38,,ws
210,8/24/2022,3653.787217,11:00,3654.282737,1226.576,2534.923,,ws
211,8/24/2022,3942.422167,11:05,3942.682525,408.859,1103.918,,ws
212,8/24/2022,6851.30627,11:54,6852.179729,6051.107,6419.08,,ws
213,8/24/2022,6860.586772,11:54,6861.376245,6214.651,6787.053,,ws
214,8/24/2022,6950.022389,11:55,6950.922728,735.945,6950.596,,pc
215,8/24/2022,6952.627653,11:55,6953.558221,2248.722,6541.738,,pc
216,8/24/2022,6957.708833,11:55,6958.741866,5846.678,6787.053,,ws
217,8/24/2022,6965.114768,11:56,6966.282179,5928.45,6705.281,,ws
218,8/24/2022,6968.628214,11:56,6969.89641,307.692,6868.825,,pc
219,8/24/2022,6971.399767,11:56,6972.693158,695.06,6582.624,,pc
220,8/24/2022,6973.768185,11:56,6975.187556,286.201,7114.14,,pc
221,8/24/2022,6975.893042,11:56,6977.497183,245.315,5478.705,,pc
222,8/24/2022,7152.476467,11:59,7152.778818,613.288,1022.147,,ws
223,8/24/2022,7194.688128,11:59,7195.242438,5560.477,6582.624,,ws
224,8/24/2022,7195.60358,11:59,7196.107498,654.174,940.375,,ws
225,8/24/2022,7197.812423,11:59,7198.963038,695.06,7972.743,,pc
226,8/24/2022,7227.214436,12:00,7228.104692,286.201,6868.825,,pc
227,8/24/2022,7241.268746,12:00,7241.806259,1962.521,6787.053,,ws
228,8/24/2022,7406.511195,12:03,7409.559903,163.543,11161.84,,pc
229,8/24/2022,7410.466956,12:03,7410.660125,245.315,9567.291,,pc
230,8/24/2022,7477.311862,12:04,7477.740193,572.402,1022.147,,ws
231,8/24/2022,7483.687005,12:04,7484.913207,122.658,9117.547,,pc
232,8/24/2022,7486.156206,12:04,7486.366173,163.543,9567.291,,pc
233,8/24/2022,7491.287778,12:04,7491.506143,572.402,981.261,,ws
234,8/24/2022,7589.830905,12:06,7590.410411,613.288,1022.147,,ws
235,8/24/2022,7661.94176,12:07,7663.529104,367.973,10752.981,,pc
236,8/24/2022,7707.674116,12:08,7707.867285,531.516,1063.032,,ws
237,8/24/2022,7972.373449,12:12,7973.028543,352.941,2941.176,,pc
238,8/24/2022,7973.490468,12:12,7974.926637,313.725,2784.314,,pc
239,8/24/2022,8215.390246,12:16,8215.894165,431.373,22666.667,,pc
240,8/24/2022,10002.8645,12:46,10004.25028,431.373,3372.549,,pc
241,8/24/2022,10006.34154,12:46,10007.45016,313.725,4274.51,,pc
