selection,date,begin_Time,time,end_Time,low_Freq,high_Freq,call_type,call_category
64,10/8/2021,8060.478378,12:29,8060.859781,3158.974,8902.564,pulse.mod,pc
65,10/8/2021,8060.914911,12:29,8060.99843,3323.077,4512.821,nws,ws
66,10/8/2021,8065.229356,12:29,8065.349066,5415.385,9312.821,uws,ws
67,10/8/2021,8065.333516,12:29,8065.425387,3405.128,4676.923,nws,ws
68,10/8/2021,8065.444874,12:29,8065.525609,3158.974,5251.282,nws,ws
69,10/8/2021,8065.508906,12:29,8065.606344,5661.538,6810.256,uws,ws
70,10/8/2021,8065.609128,12:29,8065.667591,3364.103,4061.538,nws,ws
71,10/8/2021,8065.662023,12:29,8065.73719,5333.333,6276.923,uws,ws
72,10/8/2021,8065.817925,12:29,8065.893092,3651.282,6358.974,dws,ws
73,10/8/2021,8068.868818,12:29,8069.136078,3528.205,9189.744,dws,ws
74,10/8/2021,8069.394986,12:29,8069.779172,2953.846,7876.923,dws,ws
75,10/8/2021,8069.609351,12:29,8070.230174,4758.974,12061.538,dws.seg,ws
76,10/8/2021,8071.722926,12:29,8073.337622,3446.154,9476.923,pulse.flat,pc
77,10/8/2021,8131.687079,12:30,8134.092419,5456.41,22974.359,pulse.flat,pc
78,10/8/2021,8134.933175,12:30,8135.283953,5579.487,9723.077,pulse.flat,pc
79,10/8/2021,8135.90756,12:30,8136.904217,5415.385,23876.923,pulse.flat,pc
80,10/8/2021,8138.955085,12:30,8139.091499,6030.769,8451.282,dws,ws
81,10/8/2021,8166.486634,12:31,8166.829061,9025.641,9928.205,flatws.seg,ws
82,10/8/2021,8166.895876,12:31,8167.037858,8615.385,10051.282,dws,ws
83,10/8/2021,8167.188191,12:31,8167.410908,656.41,943.59,flatws,ws
84,10/8/2021,8169.420673,12:31,8169.827131,8697.436,9517.949,flatws.seg,ws
85,10/8/2021,8169.871674,12:31,8170.027576,6974.359,10584.615,dws,ws
86,10/8/2021,8171.800343,12:31,8172.98631,574.359,943.59,flatws,ws
87,10/8/2021,8174.18525,12:31,8175.435248,7876.923,13333.333,modws.seg,ws
88,10/8/2021,8174.28085,12:31,8174.595438,615.385,1066.667,flatws,ws
89,10/8/2021,8184.731622,12:31,8185.494427,7466.667,13415.385,pulse.mod,pc
90,10/8/2021,8191.57384,12:31,8191.724173,9641.026,11200,dws,ws
91,10/8/2021,8192.20023,12:31,8192.34778,10215.385,11076.923,dws,ws
92,10/8/2021,8193.558663,12:31,8194.126591,7425.641,21475.936,modws.m,ws
93,10/8/2021,8194.928412,12:31,8196.054426,7753.846,24000,pulse.mod,pc
94,10/8/2021,8196.345772,12:31,8196.562314,6851.282,24000,pulse.mod,pc
95,10/8/2021,8201.982178,12:31,8202.850774,15765.138,24000,pulse.flat,pc
96,10/8/2021,8204.610235,12:31,8205.339633,9511.927,24000,pulse.mod,pc
97,10/8/2021,8213.649211,12:31,8214.206003,484.404,836.697,flatws,ws
98,10/8/2021,8245.94377,12:32,8246.174838,15120,23560,aws,ws
99,10/8/2021,8246.439315,12:32,8246.656463,11760,13120,dws,ws
100,10/8/2021,8249.531978,12:32,8249.615497,16840,17880,aws,ws
101,10/8/2021,8253.523891,12:32,8253.624114,10280,10760,flatws,ws
102,10/8/2021,8254.398054,12:32,8254.629123,18880,20160,uws,ws
103,10/8/2021,8256.619317,12:32,8256.705619,14520,24000,pulse.flat,pc
104,10/8/2021,8257.031342,12:32,8257.106509,16440,24000,pulse.flat,pc
105,10/8/2021,8258.526328,12:32,8259.328108,12320,24000,pulse.mod,pc
106,10/8/2021,8264.78468,12:32,8266.566414,11320,24000,pulse.flat.seg,pc
107,10/8/2021,8278.995801,12:32,8281.424999,10920,24000,pulse.flat.seg,pc
108,10/8/2021,8284.079774,12:33,8284.481359,560,960,flatws,ws
109,10/8/2021,8284.091585,12:33,8284.331749,14920,18840,dws.seg,ws
110,10/8/2021,8286.703877,12:33,8287.655991,11440,16520,modws,ws
111,10/8/2021,8294.575162,12:33,8294.814582,13720,24000,pulse.mod,pc
112,10/8/2021,8298.570355,12:33,8298.687282,13400,17080,dws,ws
113,10/8/2021,8321.583514,12:33,8322.279503,1600,7800,pulse.mod,pc
114,10/8/2021,8323.765126,12:33,8325.855879,4040,12600,pulse.flat.seg,pc
115,10/8/2021,8324.419356,12:33,8324.530715,7600,8320,dws,ws
116,10/8/2021,8325.864231,12:33,8326.3208,4360,5080,flatws.seg,ws
117,10/8/2021,8333.915922,12:33,8334.078769,8960,11000,aws,ws
118,10/8/2021,8334.088528,12:33,8334.167354,3800,24000,pulse.a,pc
119,10/8/2021,8334.493597,12:33,8334.635333,3040,23920,pulse.flat,pc
120,10/8/2021,8334.595962,12:33,8334.706201,9120,11800,aws,ws
121,10/8/2021,8334.763289,12:33,8335.493624,7440,24000,pulse.flat.seg,pc
122,10/8/2021,8334.862518,12:33,8336.439331,2880,12920,trill,ws
123,10/8/2021,8334.868423,12:33,8336.281846,3000,12760,pulse.mod.bc,pc
124,10/8/2021,8336.88217,12:33,8337.045561,7480,18280,pulse.flat,pc
125,10/8/2021,8337.092806,12:33,8337.368404,2720,23800,pulse.flat,pc
126,10/8/2021,8337.368404,12:33,8337.514077,6040,6640,dws,ws
127,10/8/2021,8337.777273,12:33,8338.149773,3000,10520,pulse.mod,pc
128,10/8/2021,8337.79937,12:33,8337.956855,8840,10240,dws,ws
129,10/8/2021,8338.076937,12:33,8338.197019,8600,23920,pulse.flat,pc
130,10/8/2021,8338.301352,12:33,8338.574981,2920,18680,pulse.mod,pc
131,10/8/2021,8338.439151,12:33,8338.756088,2840,23120,pulse.a,pc
132,10/8/2021,8338.734434,12:33,8339.143894,3160,20400,pulse.flat,pc
133,10/8/2021,8339.203207,12:33,8339.742591,9320,11960,modws.seg,ws
134,10/8/2021,8339.67566,12:33,8339.85283,12360,12840,aws,ws
135,10/8/2021,8339.836559,12:33,8341.848424,7960,14800,pulse.mod,pc
136,10/8/2021,8340.574768,12:34,8341.791336,8240,9520,flatws,ws
137,10/8/2021,8340.974385,12:34,8341.775587,6800,8600,modws,ws
138,10/8/2021,8342.1515,12:34,8342.338026,7800,15040,pulse.n,pc
139,10/8/2021,8342.44394,12:34,8344.225674,7080,16960,pulse.flat,pc
140,10/8/2021,8342.527459,12:34,8344.217322,7160,10840,modws,ws
141,10/8/2021,8343.128794,12:34,8343.279128,3040,10840,pulse.mod,pc
142,10/8/2021,8344.798367,12:34,8344.87075,8600,23960,pulse.flat,pc
143,10/8/2021,8345.051707,12:34,8345.246585,8320,24000,pulse.flat,pc
144,10/8/2021,8345.747697,12:34,8345.84792,9200,24000,pulse.flat,pc
145,10/8/2021,8346.020525,12:34,8346.11518,8880,24000,pulse.flat,pc
146,10/8/2021,8346.473508,12:34,8348.995775,7600,24000,pulse.mod.seg,pc
147,10/8/2021,8348.525286,12:34,8348.692323,3840,13760,pulse.a,pc
148,10/8/2021,8348.722947,12:34,8348.91504,3600,8280,pulse.d,pc
149,10/8/2021,8348.999441,12:34,8349.124719,3840,14320,pulse.d,pc
150,10/8/2021,8349.447658,12:34,8349.553449,8280,19800,pulse.d,pc
151,10/8/2021,8349.726054,12:34,8349.806789,8680,19840,pulse.d,pc
152,10/8/2021,8349.895876,12:34,8350.057345,8240,19640,pulse.flat,pc
153,10/8/2021,8351.87804,12:34,8353.178149,8720,15640,pulse.flat.seg,pc
154,10/8/2021,8353.570687,12:34,8354.041176,7720,18800,pulse.flat.seg,pc
155,10/8/2021,8354.162008,12:34,8355.425925,3200,11560,trill,ws
156,10/8/2021,8355.459332,12:34,8355.52058,8280,9000,dws,ws
157,10/8/2021,8356.107995,12:34,8356.436502,3680,10560,pulse.flat,pc
158,10/8/2021,8357.041201,12:34,8358.082401,3480,15480,pulse.mod.seg,pc
159,10/8/2021,8359.903065,12:34,8360.111862,5320,11800,pulse.flat,pc
160,10/8/2021,8360.649166,12:34,8360.81342,8640,24000,pulse.flat,pc
161,10/8/2021,8360.763309,12:34,8361.726558,6160,8600,pulse.flat,pc
162,10/8/2021,8361.434243,12:34,8361.634688,6520,24000,pulse.flat,pc
163,10/8/2021,8361.862264,12:34,8362.168499,6000,8560,modws.seg,ws
164,10/8/2021,8362.187987,12:34,8362.892329,3640,11760,pulse.d,pc
165,10/8/2021,8363.311967,12:34,8363.768537,9040,22320,pulse.mod,pc
166,10/8/2021,8364.559165,12:34,8365.282994,3480,8960,pulse.mod.seg,pc
167,10/8/2021,8364.608404,12:34,8366.406841,7960,24000,pulse.flat.seg,pc
168,10/8/2021,8368.346877,12:34,8368.583514,8240,8720,flatws,ws
169,10/8/2021,8373.370089,12:34,8373.505919,1920,17200,pulse.flat,pc
170,10/8/2021,8373.541353,12:34,8375.171488,4667.89,9280,dws.seg,ws
171,10/8/2021,8374.316964,12:34,8374.387832,280,24000,pulse.flat,pc
172,10/8/2021,8374.848227,12:34,8376.921116,2560,9680,pulse.flat,pc
173,10/8/2021,8376.328581,12:34,8376.486066,3920,4960,dws,ws
174,10/8/2021,8376.867965,12:34,8377.169154,3560,10320,pulse.a,pc
175,10/8/2021,8377.253553,12:34,8378.548094,4480,8440,dws,ws
176,10/8/2021,8378.336513,12:34,8379.051991,1640,9080,pulse.flat,pc
177,10/8/2021,8378.57315,12:34,8379.146645,4040,8880,flatws,ws
178,10/8/2021,8379.130287,12:34,8379.20267,3520,4040,dws,ws
179,10/8/2021,8379.333407,12:34,8379.444766,3760,4280,modws,ws
180,10/8/2021,8379.784409,12:34,8379.904119,7680,8400,nws,ws
181,10/8/2021,8380.048885,12:34,8380.149107,7840,12520,flatws,ws
182,10/8/2021,8380.232724,12:34,8380.527824,7680,8160,flatws,ws
183,10/8/2021,8381.284881,12:34,8382.651805,2760,9360,pulse.mod,pc
184,10/8/2021,8381.660716,12:34,8383.484209,6360,21200,modws.seg,ws
185,10/8/2021,8383.618585,12:34,8384.651433,2960,13080,pulse.flat,pc
186,10/8/2021,8385.135842,12:34,8386.146419,7800,9080,pulse.flat,pc
187,10/8/2021,8387.693206,12:34,8387.863027,2920,9120,pulse.flat.seg,pc
188,10/8/2021,8389.209267,12:34,8390.587326,5000,8800,pulse.flat,pc
189,10/8/2021,8389.674188,12:34,8390.353474,4560,16200,pulse.flat.seg,pc
190,10/8/2021,8390.773852,12:34,8391.322292,6200,8120,modws,ws
191,10/8/2021,8392.10374,12:34,8392.416935,5960,11960,uws.seq,ws
192,10/8/2021,8393.375067,12:34,8395.282078,5680,10360,pulse.flat,pc
193,10/8/2021,8394.572169,12:34,8394.881188,3800,8520,flatws.seg,ws
194,10/8/2021,8394.911812,12:34,8395.390653,2800,12920,pulse.a,pc
195,10/8/2021,8395.646777,12:34,8396.381742,2360,24000,pulse.flat,pc
196,10/8/2021,8396.713571,12:34,8397.724148,5328.44,8720,pulse.flat,pc
197,10/8/2021,8397.412344,12:34,8397.554326,1640,22600,pulse.flat,pc
198,10/8/2021,8398.959901,12:34,8400.254442,1600,24000,pulse.flat.seg,pc
199,10/8/2021,8399.196538,12:34,8400.326825,5360,10960,modws.seg,ws
200,10/8/2021,8401.292316,12:35,8401.581847,1680,2920,pulse.flat,pc
201,10/8/2021,8401.665366,12:35,8401.807348,2920,13400,pulse.d,pc
202,10/8/2021,8402.074608,12:35,8403.744983,1680,11200,pulse.flat.seg,pc
203,10/8/2021,8403.867477,12:35,8404.440973,1680,11560,pulse.flat,pc
204,10/8/2021,8404.469298,12:35,8404.725422,2080,9480,nws.seq,ws
205,10/8/2021,8404.552817,12:35,8404.820077,7520,9720,dws.seg,ws
206,10/8/2021,8405.081769,12:35,8405.382436,2440,9800,nws.seq,ws
207,10/8/2021,8405.619227,12:35,8406.24005,6840,17920,modws,ws
208,10/8/2021,8406.059093,12:35,8407.373121,1840,24000,pulse.flat.seg,pc
209,10/8/2021,8406.086933,12:35,8407.222788,6360,9720,modws,ws
210,10/8/2021,8408.051532,12:35,8408.296521,1520,13040,pulse.flat,pc
211,10/8/2021,8408.341064,12:35,8408.469126,2080,24000,pulse.flat,pc
212,10/8/2021,8408.480262,12:35,8408.75309,2520,8360,pulse.d,pc
213,10/8/2021,8408.75309,12:35,8409.02035,2680,4200,modws,ws
214,10/8/2021,8408.783713,12:35,8409.332153,2280,24000,pulse.flat.seg,pc
215,10/8/2021,8408.945183,12:35,8410.523688,1720,24000,pulse.flat,pc
216,10/8/2021,8409.560438,12:35,8409.655092,2280,24000,pulse.d,pc
217,10/8/2021,8409.830482,12:35,8410.278699,2800,3320,flatws,ws
218,10/8/2021,8410.540391,12:35,8410.685157,2000,24000,pulse.flat.seg,pc
219,10/8/2021,8410.692932,12:35,8411.228379,4480,16240,pulse.d,pc
220,10/8/2021,8411.151605,12:35,8411.277593,2880,3600,nws,ws
221,10/8/2021,8411.189008,12:35,8412.257934,7200,10120,modws,ws
222,10/8/2021,8411.299247,12:35,8411.374052,2320,23960,pulse.flat,pc
223,10/8/2021,8411.311244,12:35,8411.597992,4160,9640,pulse.d,pc
224,10/8/2021,8412.208157,12:35,8412.948334,2720,12280,pulse.flat,pc
225,10/8/2021,8412.574818,12:35,8414.177223,1720,24000,pulse.flat.seg,pc
226,10/8/2021,8414.192971,12:35,8414.334707,4720,15560,pulse.a,pc
227,10/8/2021,8414.350456,12:35,8414.523689,1760,18760,pulse.d,pc
228,10/8/2021,8414.637865,12:35,8417.161554,1680,24000,pulse.flat,pc
229,10/8/2021,8415.740256,12:35,8416.630044,1760,12600,pulse.d,pc
230,10/8/2021,8416.653666,12:35,8417.173365,5800,6680,flatws,ws
231,10/8/2021,8417.365824,12:35,8418.539083,2000,24000,pulse.flat,pc
232,10/8/2021,8418.149309,12:35,8418.566643,5480,12800,aws,ws
233,10/8/2021,8418.59814,12:35,8420.07062,1880,24000,pulse.flat.seg,pc
234,10/8/2021,8418.794995,12:35,8418.948543,4240,4600,flatws,ws
235,10/8/2021,8419.637537,12:35,8420.972218,3160,4840,modws.seg,ws
236,10/8/2021,8420.991904,12:35,8422.015553,4840,11760,pulse.flat,pc
237,10/8/2021,8421.110017,12:35,8421.334433,3920,5240,modws,ws
238,10/8/2021,8421.298879,12:35,8422.606,1720,3360,pulse.mod,pc
239,10/8/2021,8423.462118,12:35,8423.529049,2560,6320,aws,ws
240,10/8/2021,8423.548734,12:35,8423.71803,1440,13200,pulse.a,pc
241,10/8/2021,8423.777087,12:35,8424.954283,2880,12840,pulse.flat,pc
242,10/8/2021,8424.025125,12:35,8424.190484,1560,12040,pulse.flat,pc
243,10/8/2021,8424.340094,12:35,8425.383429,5120,10640,pulse.flat,pc
244,10/8/2021,8424.497578,12:35,8424.651126,1640,9760,pulse.flat,pc
245,10/8/2021,8427.002225,12:35,8428.522266,2680,12600,pulse.flat.seg,pc
246,10/8/2021,8428.781175,12:35,8429.079058,2680,12760,nws.seq,ws
247,10/8/2021,8429.541195,12:35,8429.791752,2680,12400,flatws.seg,ws
248,10/8/2021,8433.901688,12:35,8434.825963,3840,11920,pulse.flat.seg,pc
249,10/8/2021,8434.661709,12:35,8435.02084,2160,8360,pulse.d,pc
250,10/8/2021,8435.917347,12:35,8436.381926,2320,8960,pulse.n,pc
251,10/8/2021,8436.669335,12:35,8437.791412,1840,12760,pulse.flat.seg,pc
252,10/8/2021,8437.834721,12:35,8438.110318,3760,12960,dws.seq,ws
253,10/8/2021,8443.956042,12:35,8444.09524,3360,12240,dws,ws
254,10/8/2021,8444.248357,12:35,8445.631985,2840,12240,pulse.flat.seg,pc
255,10/8/2021,8445.851917,12:35,8445.988331,2120,24000,pulse.a,pc
256,10/8/2021,8454.725555,12:35,8456.807956,2040,16880,pulse.mod.seg,pc
257,10/8/2021,8457.05016,12:35,8458.116416,2120,11920,pulse.mod.seg,pc
258,10/8/2021,8461.472339,12:36,8463.685586,2040,9120,pulse.flat.seg,pc
259,10/8/2021,8462.357638,12:36,8462.449508,2960,13360,pulse.a,pc
260,10/8/2021,8463.172744,12:36,8463.43722,10080,12720,dws,ws
261,10/8/2021,8463.396054,12:36,8463.710642,3080,8800,pulse.flat,pc
262,10/8/2021,8463.846462,12:36,8464.046907,2400,12800,pulse.flat,pc
263,10/8/2021,8464.060827,12:36,8464.314167,2720,8880,pulse.mod,pc
264,10/8/2021,8464.325303,12:36,8464.556372,2360,11560,pulse.flat,pc
265,10/8/2021,8464.559156,12:36,8464.765169,2200,12320,pulse.a,pc
266,10/8/2021,8464.991021,12:36,8465.58122,3440,9560,nws.seq,ws
267,10/8/2021,8465.057836,12:36,8467.035013,2040,9720,pulse.mod,pc
268,10/8/2021,8466.126876,12:36,8467.045583,3960,9640,nws.seq,ws
269,10/8/2021,8467.312747,12:36,8467.844483,9680,10720,nws.seq,ws
270,10/8/2021,8467.518759,12:36,8469.189135,5240,8720,flatws,ws
271,10/8/2021,8467.797155,12:36,8468.075551,2240,24000,pulse.a,pc
272,10/8/2021,8467.816643,12:36,8469.448043,2960,10880,dws.seg,ws
273,10/8/2021,8468.242589,12:36,8469.378444,6440,18800,dws.seg,ws
274,10/8/2021,8469.049937,12:36,8469.893476,4200,10960,nws.seq,ws
275,10/8/2021,8469.924274,12:36,8472.076274,2000,10320,pulse.mod,pc
276,10/8/2021,8472.346318,12:36,8473.031172,4680,10720,pulse.flat,pc
277,10/8/2021,8473.16779,12:36,8475.548075,1880,7000,pulse.mod.seg,pc
278,10/8/2021,8474.715671,12:36,8475.837606,6600,12360,pulse.flat,pc
279,10/8/2021,8475.520235,12:36,8476.500189,2120,11080,pulse.flat,pc
280,10/8/2021,8475.652097,12:36,8477.0747,5800,7760,modws,ws
281,10/8/2021,8476.604211,12:36,8477.990622,2080,23240,c.14,cc
282,10/8/2021,8478.344652,12:36,8478.442091,8200,9000,uws,ws
283,10/8/2021,8483.249816,12:36,8483.455829,2040,4000,pulse.a,pc
284,10/8/2021,8484.730882,12:36,8484.886783,3080,6440,pulse.mod,pc
285,10/8/2021,8485.067687,12:36,8485.680158,2320,24000,pulse.mod,pc
286,10/8/2021,8488.104673,12:36,8488.196543,6880,12400,uws,ws
287,10/8/2021,8490.540883,12:36,8490.666161,5600,7120,uws,ws
288,10/8/2021,8495.2951,12:36,8496.444874,4840,18040,pulse.d,pc
289,10/8/2021,8495.64031,12:36,8496.018929,4360,5040,nws.seq,ws
290,10/8/2021,8497.29955,12:36,8497.591865,7200,7640,flatws,ws
291,10/8/2021,8497.725495,12:36,8497.850774,7120,7960,dws,ws
292,10/8/2021,8498.263691,12:36,8499.10723,3720,11480,pulse.mod.seg,pc
293,10/8/2021,8503.053748,12:36,8504.774235,1640,11920,pulse.flat.seg,pc
294,10/8/2021,8505.823787,12:36,8506.010312,3160,11160,pulse.mod,pc
295,10/8/2021,8507.898745,12:36,8510.131087,3600,10200,pulse.flat,pc
296,10/8/2021,8514.028654,12:36,8514.184555,5960,20040,flatws,ws
297,10/8/2021,8515.4958,12:36,8515.89669,4160,22840,dws,ws
298,10/8/2021,8515.893906,12:36,8516.244685,2840,21080,pulse.d,pc
299,10/8/2021,8516.072079,12:36,8517.416731,2160,24000,pulse.flat.seg,pc
300,10/8/2021,8520.70868,12:37,8521.740203,4280,11240,pulse.mod.seg,pc
301,10/8/2021,8521.716581,12:37,8522.000053,5760,15680,modws,ws
302,10/8/2021,8522.1536,12:37,8522.472506,5760,12400,modws,ws
303,10/8/2021,8522.657551,12:37,8522.948897,5600,12880,modws,ws
304,10/8/2021,8523.090633,12:37,8523.389853,5560,10760,modws,ws
305,10/8/2021,8523.996169,12:37,8524.496182,1960,19320,pulse.flat,pc
306,10/8/2021,8524.724832,12:37,8524.850819,5440,7560,nws,ws
307,10/8/2021,8525.102795,12:37,8525.91384,1840,23440,pulse.flat.seg,pc
308,10/8/2021,8525.874468,12:37,8526.087073,4200,6320,modws,ws
309,10/8/2021,8525.949274,12:37,8527.618609,10960,23640,pulse.flat,pc
310,10/8/2021,8526.024079,12:37,8526.449287,2640,11640,pulse.flat.seg,pc
311,10/8/2021,8528.409969,12:37,8528.54383,2000,18320,pulse.flat,pc
312,10/8/2021,8528.756434,12:37,8528.929667,1920,24000,pulse.flat.seg,pc
313,10/8/2021,8529.570712,12:37,8530.066256,1720,9440,pulse.a,pc
314,10/8/2021,8529.581847,12:37,8529.623607,1880,13840,pulse.flat,pc
315,10/8/2021,8529.993873,12:37,8532.666473,2160,23840,pulse.flat.seg,pc
316,10/8/2021,8530.980367,12:37,8531.066984,8040,9680,uws,ws
317,10/8/2021,8532.716553,12:37,8532.834666,5880,8920,uws,ws
318,10/8/2021,8533.023647,12:37,8535.267801,3640,10120,trill,ws
319,10/8/2021,8533.653585,12:37,8533.826818,5960,7200,modws,ws
320,10/8/2021,8536.034031,12:37,8536.793894,3600,6840,trill,ws
321,10/8/2021,8536.183642,12:37,8536.278132,7720,9440,nws,ws
322,10/8/2021,8536.616724,12:37,8537.144297,8440,9600,nws.seq,ws
323,10/8/2021,8539.474127,12:37,8540.454468,3360,24000,pulse.mod.seg,pc
324,10/8/2021,8542.448306,12:37,8544.050711,3480,5400,pulse.mod,pc
325,10/8/2021,8545.154159,12:37,8545.681732,2560,11440,pulse.flat,pc
326,10/8/2021,8546.803809,12:37,8546.917985,3920,12920,aws,ws
327,10/8/2021,8547.414061,12:37,8547.5243,2400,12040,pulse.flat,pc
328,10/8/2021,8547.922102,12:37,8548.041813,3760,4560,aws,ws
329,10/8/2021,8549.405952,12:37,8550.174325,3520,9560,pulse.flat.seg,pc
330,10/8/2021,8550.76553,12:37,8551.829003,2920,9800,pulse.mod.seg,pc
331,10/8/2021,8551.99604,12:37,8553.683119,4000,10200,pulse.flat,pc
332,10/8/2021,8552.338467,12:37,8553.683119,3400,11080,nws.seq,ws
333,10/8/2021,8553.940362,12:37,8554.135239,5520,9600,modws,ws
334,10/8/2021,8554.619647,12:37,8554.769981,3880,8800,nws,ws
335,10/8/2021,8554.847932,12:37,8554.956506,4640,5400,nws,ws
336,10/8/2021,8555.023321,12:37,8555.193143,8000,9400,uws.seq,ws
337,10/8/2021,8555.492761,12:37,8555.718261,6120,12560,aws.seg,ws
338,10/8/2021,8555.918706,12:37,8556.046768,6360,9360,modws,ws
339,10/8/2021,8556.667591,12:37,8558.788968,3800,10960,pulse.flat,pc
340,10/8/2021,8557.906453,12:37,8558.218256,6160,7080,flatws,ws
